datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2018-04-27,128662066.15933828,0.006114266383612415,7399735579.003514,0.11369741071167902,7354447.961339637,0.00011934068649041676,126591749.44842352,2070316.7109147613,0.0003701448440551758
2018-05-02,128814819.23207895,0.00136732407158289,7423597205.257992,0.18545968494650686,7377617.628758216,0.00018008157423716236,128151589.86038284,663229.371696108,0.0018020868301391602
2018-05-03,129943938.1716112,0.00896465104106651,7449238645.854662,0.1990566050515764,7403278.592559617,0.00019920816529011862,129267323.35425225,676614.8173589571,0.007798194885253906
2018-05-04,129914354.68249406,-1.192602352888957e-05,7477228152.859321,0.21539678878820956,7431312.367212691,0.0002157374560716435,129177238.3429592,737116.3395348587,-0.004850983619689941
2018-05-07,131889278.08433673,0.015395024332274023,7502361463.2603445,0.19346061074196733,7456423.616818696,0.0001932908004460007,131221394.58445041,667883.4998863214,0.015787124633789062
2018-05-08,133043523.28788526,0.008965863126859269,7530565442.374756,0.21384588288045894,7484679.628474603,0.0002142403997225522,132299830.71666253,743692.5712227342,0.011603474617004395
2018-05-09,132169075.92828766,-0.006395979326134986,7554116876.836838,0.17702052591557058,7508183.363646739,0.00017666200196215015,131544285.67212991,624790.2561577433,-0.001820206642150879
2018-05-10,132700509.14022611,0.004242034813194207,7583267902.168354,0.22055859229380584,7537415.973023788,0.0002211758625967087,131941783.40237843,758725.737847684,0.005537748336791992
2018-05-11,132118106.83752684,-0.004198380341743453,7608575809.371493,0.19071446950061177,7562691.066809383,0.0001904671952606201,131450283.02855486,667823.808971982,-0.005193889141082764
2018-05-14,131582960.65557073,-0.003852203411416761,7634751163.896739,0.19812087193646355,7588891.426896051,0.00019831013866167054,130891326.08384518,691634.5717255482,0.00941169261932373
2018-05-15,133243959.6174286,0.01283690212239671,7662834593.218802,0.21342755309765482,7617010.051948919,0.00021369503249338805,132510052.20914748,733907.4082811172,0.003788471221923828
2018-05-16,133064862.79496025,-0.0011416712471178955,7689809154.541961,0.2024449093272813,7643986.076869918,0.00020245589367392643,132355004.21591595,709858.5790443025,-0.007966160774230957
2018-05-17,131840667.58548117,-0.008986635179912031,7718168885.882995,0.21312712270806958,7672375.909145639,0.00021335333520365298,131098996.96933998,741670.6161411866,-0.007395625114440918
2018-05-18,132992973.68607464,0.008953581078678715,7746293605.5564575,0.2133235532596778,7700515.915245896,0.00021343949947774551,132248870.22244285,744103.4636317864,0.010095596313476562
2018-05-21,134322785.1723567,0.01021229767434551,7774631852.484634,0.21308078271163663,7728868.264842439,0.00021318682341420523,133578828.7215871,743956.4507695762,0.004657864570617676
2018-05-22,134016526.78163277,-0.002094232504922846,7799618541.651615,0.1860197369710507,7753823.51270665,0.00018578566422807253,133360408.18426558,656118.5973671866,-0.0038329362869262695
2018-05-23,131849748.14568725,-0.016001126543632175,7822003014.959444,0.16702770804008585,7776186.744681188,0.00016686921017566926,131258475.44687486,591272.6988123967,-0.013217389583587646
2018-05-24,131109003.67609242,-0.00540751143672328,7849688415.928367,0.20997689687151816,7803952.193249136,0.00021058400913492,130385401.22779472,723602.4482976971,-0.007098078727722168
2018-05-25,130035878.12739255,-0.008011903052893695,7872398022.681803,0.17321164921320473,7826645.115134671,0.0001730843897006377,129368338.33678694,667539.7906055986,-0.0028009414672851562
2018-05-28,130167872.93228398,0.0011879940050057265,7894912603.004021,0.17314129489832822,7849132.153894232,0.00017292949517771084,129577903.30575472,589969.6265292591,0.00439143180847168
2018-05-29,129229607.09632348,-0.0069986503096574285,7922104628.867828,0.20889967125723513,7876398.565649761,0.00020947113247916238,128518132.09810795,711474.9982155273,-0.007630586624145508
2018-05-30,125913093.07465237,-0.025569375096775523,7934475301.642921,0.09572630493159658,7888592.289866043,9.435704781794755e-05,125567708.91827351,345384.1563788627,-0.021198630332946777
2018-05-31,127748127.63232622,0.014686388226295245,7948629897.617664,0.1124156005472028,7902766.299860193,0.00011256978641408275,127378089.44712344,370038.1852027774,0.021219968795776367
2018-06-01,126424564.73957644,-0.01020610183529042,7968299456.344628,0.1539714052293216,7922518.792726765,0.00015462060566102335,125908410.768026,516153.9715504525,-0.008360564708709717
2018-06-04,126396501.52320431,-3.872681231817707e-05,7991411126.994574,0.1828099681225186,7945685.988707821,0.00018324916545117554,125792464.08541366,604037.4377906495,0.009810090065002441
2018-06-05,129172301.97760987,0.022129998603120853,8012773061.591352,0.16900732488119674,7967039.936450134,0.00016894413599250542,128605592.19649221,566709.781117666,0.009911775588989258
2018-06-06,129380199.59916648,0.0017943097407693228,8036609665.096131,0.18453339562618143,7990917.434569546,0.00018484998528206772,128755578.08689988,624621.5122666089,-0.002072632312774658
2018-06-07,128619016.52081706,-0.0056816975942271105,8062652176.119528,0.20128668145573234,8017001.344115765,0.00020160665717806526,127937681.87245633,681334.648360725,-0.0016521215438842773
2018-06-08,127131556.00660183,-0.011419304111815229,8081451558.994819,0.14616332315251518,8035722.194117199,0.00014555273790640348,126626007.95595181,505548.05065001664,-0.013414204120635986
2018-06-11,126568202.06831808,-0.004267053839294002,8102296438.292519,0.1639630627711146,8056598.938247549,0.00016421370732901702,126019801.09649558,548400.9718224956,9.524822235107422e-05
2018-06-12,127863069.60037284,0.010438611043651775,8128545801.553553,0.20739303262651482,8082927.638078292,0.0002080198612328477,127182324.18895985,680745.4114129897,0.012161493301391602
2018-06-13,126249064.1598862,-0.01244985961104319,8150705144.510712,0.17330526340730387,8105055.8126032455,0.00017306149925943172,125652783.78740655,596280.3724796413,-0.009830236434936523
2018-06-14,125300144.96409394,-0.007339773595412161,8172977068.807999,0.17641258923773923,8127335.460829275,0.00017647376932484443,124710696.38235621,589448.5817377283,-0.003951668739318848
2018-06-15,123806010.72260079,-0.011783596843835282,8190676431.993924,0.14125572792431662,8144983.309591425,0.00014084459971859647,123337238.837177,468771.8854237995,-0.005284428596496582
2018-06-19,118438641.60306667,-0.04321706778748798,8205089540.426054,0.11641687142657241,8161819.671228442,0.0001359898565404968,113140199.66950619,5298441.933560478,-0.03525042533874512
2018-06-20,120592341.38031529,0.018334195656960466,8225180387.850547,0.16963084980174775,8179597.122475063,0.00015009840543595685,119938469.25374041,653872.1265748683,0.003954529762268066
2018-06-21,119177087.15205681,-0.011585528784991547,8243384631.137443,0.15095687734832633,8197725.308422369,0.00015032617942240775,118693457.890608,483629.2614488127,-0.011682212352752686
2018-06-22,120859863.45371862,0.014184347051289672,8251189105.155107,0.06548636322774283,8205398.171487134,6.438203221878776e-05,120647128.96113457,212734.49258404959,0.004433631896972656
2018-06-25,120011232.1407619,-0.0068508772616885935,8271657824.065456,0.16935911000915552,8226033.394057985,0.00017073676885919517,119486125.54974529,525106.5910166036,-0.013416767120361328
2018-06-26,120477387.80350506,0.004054546382381536,8290704653.935066,0.1587087269237407,8246468.838436296,0.00017027943146473123,117195487.63946222,3281900.164042844,-0.00824892520904541
2018-06-27,118475993.60581923,-0.016433180805299458,8313568065.918225,0.18977347035817702,8268036.339396955,0.00017901700355451905,117807482.98773593,668510.6180832926,-0.0203477144241333
2018-06-28,117422323.56319574,-0.008695543045242586,8337038601.423086,0.1981037237210228,8291493.279793159,0.00019798897381900933,116804460.10282357,617863.4603721597,-0.010328829288482666
2018-06-29,121297130.44598776,0.033255690003147494,8367095332.0935335,0.25597117957107246,8321646.788868052,0.00025679537041919015,120515863.68579803,781266.7601897288,0.025543808937072754
2018-07-02,118744624.13675013,-0.02091814707800235,8382460823.147709,0.12667645967946006,8336841.8832968725,0.00012527167273414385,118319345.72169665,425278.41505349125,-0.029342234134674072
2018-07-03,118144210.39058265,-0.0049288501684715755,8397606816.838359,0.12755098431409723,8351981.168782839,0.0001274944916119423,117747487.67038085,396722.720201798,0.0003873109817504883
2018-07-04,116842220.37114164,-0.010876382825025331,8414582954.563115,0.1436899672750229,8368989.527455535,0.0001439626928519547,116398064.11372934,444156.25741230045,-0.013354718685150146
2018-07-05,115371940.80932273,-0.012501690588279385,8424225387.252782,0.0825252435210337,8378543.80254688,8.177074229672197e-05,115113654.02364689,258286.78567584488,-0.006335198879241943
2018-07-06,116217085.19294785,0.007485017161856676,8442525659.76974,0.15861978561324044,8396960.375876253,0.00015962783671820744,115744613.35576852,472471.83717933483,0.0067855119705200195
2018-07-09,119221122.24986698,0.025960268388680152,8455569493.17534,0.1122367970590877,8409950.041916158,0.0001117707092579259,118869974.81011724,351147.43974973727,0.027951359748840332
2018-07-10,120162909.77446543,0.008071116052500518,8475929496.272546,0.1707751337429541,8430410.030905737,0.0001716137929543889,119632250.5389563,530659.2355091255,0.0024110078811645508
2018-07-11,118346102.87614614,-0.014998281077640929,8490563853.856219,0.12178764321820104,8444979.833320387,0.00012125041281037766,117959123.78110276,386979.095043377,-0.017300546169281006
2018-07-12,121673785.68864033,0.028311544775283297,8513329391.206305,0.19236406435715328,8467858.011384493,0.00019331585500579558,121084403.34362034,589382.3450199869,0.021578669548034668
2018-07-13,122237346.72373545,0.004753935043563675,8528286668.287423,0.12292933105076405,8482726.24995765,0.00012219755051598007,121840909.63320963,396437.0905258211,0.0033409595489501953
2018-07-16,122051733.78760204,-0.00135124897226635,8548650232.217968,0.16659036273560374,8503166.096958052,0.00016721441971901503,121523170.40435725,528563.3832447827,-0.0058980584144592285
2018-07-17,122289679.50582723,0.0021390796766519405,8571733102.108883,0.18912365416360571,8526298.761978049,0.0001895316379548741,121684658.52944165,605020.9763855767,-0.006540775299072266
2018-07-18,121026829.3617274,-0.010190596718945294,8588450270.783914,0.13670138594348116,8542944.099344926,0.0001361139994326664,120582116.3390192,444713.0227082046,-0.0052356719970703125
2018-07-19,120336289.49532072,-0.005533915409438734,8609177109.606516,0.17125821548752204,8563731.72979123,0.00017176051422592548,119790780.85564838,545508.6396723343,-0.0008684992790222168
2018-07-20,121990818.06763136,0.01387045723172485,8623831972.713148,0.12178257421841221,8578322.514349895,0.00012125007859106683,121588057.3084497,402760.75918166596,0.018828272819519043
2018-07-23,123408280.43576775,0.01179232982087859,8644841043.034832,0.17221845590080817,8599416.107985808,0.00017291132209818247,122857566.64176482,550713.7940029376,0.009407758712768555
2018-07-24,125898193.04952496,0.020327375055568114,8663508670.112923,0.15126721652852865,8618069.89560918,0.00015115507288087496,125393811.95258346,504381.09694149625,0.015871763229370117
2018-07-25,126464451.6628536,0.00464595695333496,8682162351.597471,0.1481648070771811,8636728.867691291,0.0001482068299008235,125968148.34287843,496303.31997516146,-0.0011056065559387207
2018-07-26,125392137.62840079,-0.008340592926297583,8699694359.329256,0.13863190407470447,8654254.391176803,0.0001385806308023499,124926328.32445672,465809.3039440615,-0.011599481105804443
2018-07-27,124332952.7999303,-0.00832619860162844,8714865110.976507,0.12098646640995629,8669399.378670495,0.00012078099775740398,123933816.79059315,399136.009337164,-0.004247486591339111
2018-07-30,122538577.7407702,-0.014254303385893525,8736863705.73294,0.1769329390240768,8691494.807756407,0.00017771176979498686,121967868.50156708,570709.2392031308,-0.0017464756965637207
2018-07-31,122413881.342616,-0.0008651441276299934,8755575895.256592,0.15270447779503915,8710177.674970048,0.0001524651873564575,121920499.59064071,493381.75197530165,0.0007339715957641602
2018-08-01,120564322.03181036,-0.014949270673319043,8775117023.410065,0.15963163604608327,8729738.73941337,0.00015979449576125886,120050628.76458524,513693.26722512115,-0.019976377487182617
2018-08-02,118040577.98873642,-0.020853728995905933,8784767829.353281,0.08004694739352494,8739267.084260803,7.903121493039424e-05,117781335.25792421,259242.73081220384,-0.022170424461364746
2018-08-03,115262286.34645793,-0.023417801404433492,8798749580.116503,0.11844868096592934,8753307.913534522,0.00011894917419888552,114898927.42391942,363358.9225385017,-0.0165175199508667
2018-08-06,111666190.98891819,-0.031015605652608563,8819813039.85089,0.18274372652190354,8774473.651134478,0.00018363107544418675,111119442.07284442,546748.9160737707,-0.012671589851379395
2018-08-07,114841003.18734252,0.02854029294474537,8832086539.51319,0.10991240547927474,8786647.25555775,0.00010901781743840092,114506218.35374878,334784.833593735,0.029206275939941406
2018-08-08,112657579.79568374,-0.01890167728170108,8844815680.010563,0.11084142548466133,8799383.066262579,0.00011089950759183962,112322190.35788691,335389.43779682415,-0.016135990619659424
2018-08-09,115392518.06790712,0.02439906747730719,8857336647.942934,0.111141815358356,8813184.685304202,0.00012250945801120725,112509628.0306477,2882890.037259433,0.0250474214553833
2018-08-10,115975242.03145191,0.005225451713706151,8878711399.90658,0.18523516360971642,8833438.75304623,0.00017552323219177922,115353974.50518055,621267.5262713651,0.0022045373916625977
2018-08-13,116701617.96394959,0.00636846476879136,8891057704.366564,0.10645638020428161,8845647.063477902,0.00010526652255971518,116368546.80474,333071.15920958784,-0.004311323165893555
2018-08-14,115959234.70480332,-0.006183389448493932,8911718172.181952,0.1770366870300802,8866418.769483719,0.0001779898716762769,115424458.87073128,534775.8340720362,-0.005141079425811768
2018-08-15,113335692.90147008,-0.02249842228547228,8926426078.987677,0.1268368736924396,8881060.7425281,0.00012626827937985727,112947426.56313486,388266.3383352107,-0.023994088172912598
2018-08-16,113042218.22126184,-0.002480966204978301,8938743498.561098,0.10868085117836439,8893353.39882999,0.00010846235627267357,112715771.08229293,326447.1389689082,-0.004632472991943359
2018-08-17,110862584.89278299,-0.019112666008330694,8957744622.463346,0.16808873889095804,8912448.565605035,0.00016892066588493706,110367147.17498432,495437.7177986591,-0.014377176761627197
2018-08-20,112045543.04336272,0.010861021447289973,8978829092.152655,0.1901856222250212,8933571.32724782,0.0001905310223752577,111494644.18025494,550898.8631077842,0.01165151596069336
2018-08-21,113674637.82303683,0.014671580131600545,8993687096.471268,0.1326068303570349,8948361.710723102,0.00013200331823602545,113273771.03006288,400866.79297395004,0.018180370330810547
2018-08-22,112333493.92789994,-0.011627770762229789,9012987817.937351,0.16978916173130856,8967722.975774227,0.00017032176589174884,111830901.22989614,502592.69800379314,-0.0056212544441223145
2018-08-23,113100482.50460976,0.006937762476330641,9025422284.106525,0.11069241892498353,8980077.498072505,0.00010998075343590671,112770132.07069674,330350.43391302414,0.003651857376098633
2018-08-24,112825569.95752688,-0.0022867279637780054,9041651351.513918,0.14349246836087579,8996360.009095315,0.00014396500052195842,112404614.80380481,420955.1537220576,0.0015963315963745117
2018-08-27,115845256.77031304,0.026876394570132536,9053483406.126722,0.10487032874957851,9009017.732087737,0.00011218842499255312,113785622.58034933,2059634.1899637145,0.02443063259124756
2018-08-28,116099103.50205308,0.0023264387529506178,9069928357.345688,0.1419561894672219,9024677.895043666,0.00013518173633106167,115624706.00112563,474397.50092744245,-0.0018787384033203125
2018-08-29,115352151.56406419,-0.006297998009940915,9084642207.406073,0.12673525993354937,9040437.910220703,0.00013574622629845603,112801183.84500948,2550967.7190547124,-0.003999769687652588
2018-08-30,114090745.94130434,-0.010773186522864277,9104318555.070803,0.17057633861126759,9059133.288367178,0.00016207221012338167,113520412.63691498,570333.3043893632,-0.01047670841217041
2018-08-31,112954768.89450605,-0.009851065133985249,9116494961.282476,0.10672562538891689,9071194.965712715,0.00010572003229553742,112625954.9997369,328813.89476915146,-0.0049506425857543945
2018-09-03,112719291.00389297,-0.0019067552920523203,9136491352.784958,0.17703007759820272,9091295.752973648,0.0001779543038125814,112201786.3794774,517504.62441558205,-0.003802657127380371
2018-09-04,113897813.38502494,0.010585292648554212,9151190380.287245,0.13040383213357198,9105940.054255437,0.0001299183232201447,113504405.5028888,393407.8821361426,0.01266777515411377
2018-09-05,112416848.36785462,-0.01290430668676665,9162425491.233345,0.09864202491860485,9117132.75655327,9.826968547672234e-05,112119450.48454647,297397.88330815337,-0.01954871416091919
2018-09-06,111074443.32782921,-0.011833731454967382,9174501599.007843,0.10742257899796384,9129227.001979703,0.00010758392182333663,110752864.38608034,321578.94174886704,-0.010690867900848389
2018-09-07,111684750.61551729,0.00553571002722038,9179165005.686075,0.04198451541610199,9133795.623989413,4.1131171787424383e-05,111557309.6328204,127440.98269688559,0.004523634910583496
2018-09-10,109238497.83031826,-0.021778423471694064,9192979786.482794,0.12369442310237111,9147730.614953164,0.00012477075775298678,108884571.50451766,353926.3258005958,-0.014513492584228516
2018-09-11,109315090.46837623,0.0007928467398676189,9203034657.676607,0.09204512505684306,9157747.36376799,9.169614205411349e-05,109047425.64935896,267664.8190172692,-0.0018141865730285645
2018-09-12,109084587.28362925,-0.0019525081445479998,9220004870.710712,0.1552412659715505,9174811.944053466,0.00015610452511505052,108645252.54215476,439334.7414745013,-0.006882369518280029
2018-09-13,109961676.03442343,0.008151734911063592,9232194877.108122,0.11174820110667312,9186951.831678217,0.00011128875239897118,109634718.72589387,326957.308529553,0.010790109634399414
2018-09-14,109490450.99987186,-0.004162362164684935,9245697194.820793,0.12279112323137371,9200476.546338752,0.00012299480281021484,109132224.51027182,358226.4896000484,0.0017055273056030273
2018-09-17,107873950.69251348,-0.014658683723299119,9257231948.476938,0.10534940308318388,9211990.961768635,0.00010516364965832664,107567915.0708679,306035.621645591,-0.01146477460861206
2018-09-18,110044601.66864096,0.020239137485173475,9269837990.454924,0.11685899975906092,9224615.704775764,0.00011703235976880954,109713788.7317154,330812.9369255549,0.020128369331359863
2018-09-19,112080419.35682535,0.0186324041135714,9284383386.99727,0.1321772837721299,9239193.50539848,0.00013247174692505368,111699376.05978344,381043.29704190255,0.013167500495910645
2018-09-20,112006679.22519848,-0.0005348747091258416,9298176354.953455,0.1230631365883129,9252984.65532317,0.0001230469158112591,111643063.14106512,363616.0841333582,-0.0007094144821166992
2018-09-21,115332850.68444279,0.029792367776808423,9308981292.057976,0.09646689982475598,9263757.37701498,9.617927936377944e-05,115044438.1474289,288412.5370138888,0.03031909465789795
2018-09-25,114616492.53451014,-0.006038846540404273,9328739232.448309,0.17131233879228408,9283638.140596922,0.000172377284216599,114102314.37785967,514178.1566504617,-0.008998751640319824
2018-09-26,115291688.54341373,0.006004938672329475,9341881148.184946,0.11465990143329667,9296707.140200572,0.00011402372655675733,114936411.65233578,355276.89107795735,0.011077642440795898
2018-09-27,114310655.21948622,-0.00839075309160572,9355522919.31739,0.11832397725103572,9310356.372045986,0.00011838868887998437,113954106.13432175,356549.0851644669,-0.003994464874267578
2018-09-28,115050960.99401498,0.006620756706057069,9371992245.674221,0.14407516364251508,9326873.63463542,0.00014449451416160292,114615056.70623182,435904.287783158,0.010362625122070312
2018-10-08,111082576.08922845,-0.034372192022124486,9385852410.564554,0.12046978808855138,9340704.81580571,0.00012021786737626506,110718470.42269816,364105.66653030296,-0.0430259108543396
2018-10-09,109957345.40142629,-0.009969572954013994,9403579188.182032,0.15958198163533913,9358489.657366503,0.00016010469136497414,109494896.68983251,462448.7115937802,-0.0006715655326843262
2018-10-10,109701936.85724805,-0.0022026216558104507,9416841184.110287,0.1206103683190869,9371703.771348124,0.0001201749090374997,109348466.15289414,353470.7043539204,-0.0021558403968811035
2018-10-11,103780200.88699585,-0.05385672672840941,9429471571.748423,0.11513367949529886,9385252.506702293,0.00012350497851098944,101603583.48593698,2176617.401058874,-0.047991812229156494
2018-10-12,103581360.97682457,-0.0017814437203719764,9444294731.795826,0.14283225432897334,9399213.829704497,0.00013452780860779504,103142378.98915865,438981.9876659224,0.014922618865966797
2018-10-15,102183318.98778906,-0.013462908373797858,9447994301.776184,0.03571656083169124,9402749.446675729,3.413371805399488e-05,102075778.63533977,107540.35244930041,-0.013965249061584473
2018-10-16,100707621.1830159,-0.014276637479288753,9464689714.831482,0.16338687391131773,9419613.049829708,0.0001650328382462759,100280564.23636357,427056.94665232114,-0.008149802684783936
2018-10-17,101394528.48783249,0.006956019754158234,9478334215.816486,0.13548628023104906,9433229.947356462,0.00013521218520302537,101036295.35520759,358233.132624893,0.0055724382400512695
2018-10-18,99084717.4675024,-0.022657885055761506,9490769454.199434,0.12264210474079153,9445655.395926105,0.00012254555304858935,98758489.41005655,326228.05744584743,-0.023686349391937256
2018-10-19,101823554.19299018,0.027765517263149717,9502235196.735844,0.11571655881412679,9457957.103796571,0.00012415343339401783,99837697.17530254,1985857.0176876464,0.029746413230895996
2018-10-22,106408179.74786952,0.04514199330919744,9514926919.476608,0.12464427156716114,9469849.7510159,0.00011679662248665577,106032366.420275,375813.32759452146,0.043164968490600586
2018-10-23,105027781.70612651,-0.012855610885282151,9527399540.860994,0.1172148740250938,9482305.638909139,0.00011705761646099792,104697891.24871643,329890.4574100857,-0.026554346084594727
2018-10-24,104258904.10581066,-0.007084785202281504,9552009691.787529,0.23432039148837022,9507083.965564976,0.00023592164142976848,103617440.51645495,641463.5893557044,0.0014983415603637695
2018-10-25,103212313.9893472,-0.009896039196973721,9566964402.883146,0.14343821493116793,9521923.880363801,0.00014233714545632662,102815282.90837963,397031.08096758137,0.0019164085388183594
2018-10-26,103135873.21077204,-0.0006233074314974916,9579103270.977129,0.11761065734109574,9534031.656607356,0.0001173094156653062,102813133.60690002,322739.6038720091,-0.006470918655395508
2018-10-29,100160223.2861052,-0.028777495192152093,9586815322.601461,0.07477564676814064,9541689.485812793,7.424990904752247e-05,99953586.34922886,206636.93687634252,-0.03048551082611084
2018-10-30,101076699.39065605,0.009271752972348555,9598938806.855722,0.12104090682416496,9553874.22922598,0.00012165251846915462,100759728.87934034,316970.51131571806,0.010845422744750977
2018-10-31,102871337.00269078,0.017910471517952862,9614575231.341652,0.15469860591208606,9569567.962756285,0.00015526559162413765,102455442.13615385,415894.8665369232,0.014005303382873535
2018-11-01,104076374.45674081,0.011824479237688368,9625987218.962376,0.11093457082632477,9580930.497247811,0.00011045384285448488,103770748.38309485,305626.0736459631,0.00735926628112793
2018-11-02,109331790.01265086,0.050584920853853375,9635292314.823544,0.08940641821680248,9590210.105988001,8.91615295846715e-05,109086417.78969982,245372.2229510327,0.0356370210647583
2018-11-05,109705386.6851381,0.0035168657827350774,9645181603.298002,0.09045208601555318,9601118.664761426,9.977481181056525e-05,107432382.42302859,2273004.262109522,-0.00833064317703247
2018-11-06,108096342.11622667,-0.01447523184076823,9667033106.408821,0.19918350202378082,9622152.327224357,0.00019172862061276135,107480052.81236294,616289.3038637363,-0.0060346126556396484
2018-11-07,107525192.10856363,-0.0050390736029533815,9693429385.86556,0.2441921617325199,9648596.910753703,0.00024463902303846794,106838739.24301188,686452.8655517595,-0.006549179553985596
2018-11-08,106003178.2075855,-0.01405271304610242,9704609085.946735,0.10397284452081872,9659590.141803155,0.00010223865527580343,105700656.636526,302521.57105949405,-0.0028368234634399414
2018-11-09,105488284.38641441,-0.004723368387824216,9718767257.422207,0.13356365077795704,9673791.902019639,0.0001339748529866964,105112787.09355395,375497.2928604558,-0.014109373092651367
2018-11-12,107738093.48731647,0.02154957245073203,9740508271.407614,0.20609884890882585,9697210.228206035,0.00022199930847877333,104031390.11866096,3706703.3686555154,0.011902451515197754
2018-11-13,109581174.56768996,0.01732040385521688,9764975562.403002,0.2270997212166972,9720196.437623987,0.0002133526654679321,108859620.56331526,721554.0043746969,0.010058760643005371
2018-11-14,108865750.04922119,-0.0063264495613974915,9787195788.768942,0.20277412113532625,9742361.18231157,0.00020226781447658053,108277324.14624679,588425.90297439,-0.010020434856414795
2018-11-15,110280551.24606998,0.013214515093905838,9810972986.975811,0.21840843604272972,9766168.082697589,0.0002186812691342771,109656527.88517007,624023.3608999122,0.011678814888000488
2018-11-16,111010505.91199823,0.006851734170497944,9836594091.968166,0.23232659524150134,9791826.438083392,0.00023266437368952726,110337640.11959474,672865.7924034935,0.004718780517578125
2018-11-19,111820170.06640954,0.007479556516234113,9857288625.042166,0.18641959068635053,9812471.636536608,0.00018597517670608608,111266618.71402974,553551.352379801,0.011336326599121094
2018-11-20,108753000.20086324,-0.027225355789861277,9880082055.069752,0.2038400586767938,9835297.587542113,0.00020413089151938472,108157232.84363978,595767.3572234735,-0.02312570810317993
2018-11-21,109339376.37497689,0.0056275895873752245,9905675034.564734,0.23533125015137393,9860938.66495466,0.00023577351765182854,108673054.26003034,666322.1149465418,0.002510547637939453
2018-11-22,108968307.19791767,-0.0032085716675211554,9925976601.752901,0.18567480317926646,9881184.616832696,0.00018516615467608315,108433461.6551166,534845.5428010712,-0.003737807273864746
2018-11-23,105315237.85064194,-0.03332101754531087,9948077008.086105,0.20281499182201296,9903319.08808379,0.00020312760489976385,104734396.94330792,580840.9073340138,-0.022072315216064453
2018-11-26,104641376.8721014,-0.006217462170694582,9967173914.074638,0.18133089169504846,9922386.559290262,0.0001810513995468805,104138473.00010133,502903.8720000733,-0.0007126331329345703
2018-11-27,105219469.36888765,0.005643562813985429,9979710327.689463,0.11980359958515271,9934844.245823637,0.00011905124823234312,104886477.34631887,332992.0225687779,-0.0012733936309814453
2018-11-28,107373680.32822345,0.02067584850067261,10000880956.031452,0.20120447735549465,9956135.094480116,0.00020234704455537544,106821538.52533665,552141.8028867929,0.013288736343383789
2018-11-29,105052179.2911661,-0.02143618406178021,10020705646.87018,0.18463268445420863,9975954.156630924,0.00018458026296783793,104531113.92627186,521065.3648942376,-0.012985527515411377
2018-11-30,106474503.73405139,0.013649264982873218,10032364527.805311,0.11098180936177376,9987514.745919062,0.00011004616340319929,106161582.25243726,312921.48161413195,0.011167645454406738
2018-12-03,110089558.37689857,0.03414172647866952,10052419912.038149,0.1883585603078402,10007683.48651194,0.00018942319415035872,109570092.91579993,519465.4610986407,0.027818679809570312
2018-12-04,110018083.21942201,-0.00046505842074961236,10072681928.763575,0.18405030435363745,10027960.567828717,0.00018418714377395085,109488765.65694655,529317.562475462,0.002073049545288086
2018-12-05,109361344.26024814,-0.005744659246836125,10097334208.15122,0.22407479449063641,10052683.12791695,0.00022471360493462616,108716187.85668543,645156.4035627157,-0.004807591438293457
2018-12-06,106408266.79955469,-0.026836128379372968,10115647329.133984,0.16745515617642187,10070925.514301578,0.00016680835909638496,105922821.97864826,485444.82090642396,-0.021626710891723633
2018-12-07,106212559.25458798,-0.0017016763490587073,10130323149.878996,0.1379199303439242,10085560.62831116,0.0001375373779666032,105823163.01856197,389396.2360260037,-3.463029861450195e-05
2018-12-10,104133000.44407599,-0.01934473097748208,10155090267.859957,0.2331844572316056,10110466.053613272,0.00023448663206029145,103491894.99105054,641105.4530254491,-0.011566638946533203
2018-12-11,104893390.62251621,0.007479626182453031,10173642546.521368,0.17815945552605753,10128951.791751947,0.00017752045998716177,104403851.95310791,489538.6694083123,0.004788875579833984
2018-12-12,104991920.98469393,0.001142068418916518,10194862954.18896,0.20230452597302126,10150216.858357282,0.00020273028147085544,104434329.50639893,557591.4782949965,0.003414750099182129
2018-12-13,106356539.40078364,0.013156723634542504,10211639462.169579,0.15978856109381184,10166948.13052291,0.0001593577106572542,105906150.82464102,450388.5761426205,0.015479683876037598
2018-12-14,104026775.13179025,-0.021727097371679042,10230553995.081728,0.17784080808490527,10185893.511840658,0.00017813085518282823,103533635.12577468,493140.00601556664,-0.016703426837921143
2018-12-17,103844387.03455406,-0.0015398876746170987,10252697189.262995,0.21286052704425223,10208092.060221236,0.0002133926419660214,103262737.17829204,581649.8562620273,-0.00148773193359375
2018-12-18,102598300.57322201,-0.011818016447150389,10271581522.161102,0.18185222559813266,10226943.847634679,0.00018153881930247807,102100593.47369483,497707.0995271751,-0.010366380214691162
2018-12-19,100747205.78766294,-0.017849272680022794,10291351643.80229,0.19269443578237627,10246733.589755373,0.0001928856716936641,100230047.47125442,517158.3164085101,-0.011922895908355713
2018-12-20,101090567.60613908,0.0035906554255586615,10309745734.788815,0.1825766862983017,10265120.27235058,0.00018250315183885704,100606612.75496405,483954.8511750309,-0.007670283317565918
2018-12-21,100249587.75915764,-0.008156786798008695,10326165502.665936,0.16242631004995786,10281525.912079055,0.00016228655271175935,99810294.8450025,439292.9141551412,-0.01239478588104248
2018-12-24,100976149.26593709,0.007433203174641998,10344746879.410082,0.18535115365049437,10300139.95928753,0.00018567704490909077,100490129.47033003,486019.79560706206,0.0029048919677734375
